pool_id,source_scheme_id,group,teams,topsis_score
P0049,S0013,G01,安吉县、嘉兴市、遂昌县、仙居县,0.590137
P0049,S0013,G02,东阳市、瑞安市、宁波市、海盐县,0.590137
P0049,S0013,G03,青田县、玉环市、诸暨市、龙游县,0.590137
P0049,S0013,G04,江山市、永康市、杭州市、平阳县,0.590137
P0049,S0013,G05,舟山市、温岭市、海宁市、龙泉市,0.590137
P0049,S0013,G06,三门县、余姚市、文成县、绍兴市,0.590137
P0049,S0013,G07,嘉善县、云和县、温州市、淳安县,0.590137
P0049,S0013,G08,衢州市、缙云县、苍南县、天台县,0.590137
P0049,S0013,G09,象山县、常山县、嵊州市、乐清市,0.590137
P0049,S0013,G10,慈溪市、永嘉县、兰溪市、嵊泗县,0.590137
P0049,S0013,G11,义乌市、长兴县、临海市、丽水市,0.590137
P0049,S0013,G12,湖州市、建德市、庆元县、武义县,0.590137
P0049,S0013,G13,平湖市、岱山县、磐安县、台州市,0.590137
P0049,S0013,G14,桐庐县、开化县、宁海县、金华市,0.590137
P0049,S0013,G15,浦江县、新昌县、泰顺县、松阳县,0.590137
P0049,S0013,G16,龙港市、德清县、桐乡市、景宁畲族自治县,0.590137
P0050,S0087,G01,缙云县、开化县、仙居县、杭州市,0.589787
P0050,S0087,G02,诸暨市、松阳县、衢州市、义乌市,0.589787
P0050,S0087,G03,温州市、安吉县、天台县、江山市,0.589787
P0050,S0087,G04,嘉兴市、淳安县、岱山县、武义县,0.589787
P0050,S0087,G05,湖州市、象山县、建德市、瑞安市,0.589787
P0050,S0087,G06,舟山市、永康市、泰顺县、青田县,0.589787
P0050,S0087,G07,金华市、海盐县、文成县、遂昌县,0.589787
P0050,S0087,G08,温岭市、景宁畲族自治县、嘉善县、桐庐县,0.589787
P0050,S0087,G09,浦江县、龙游县、龙港市、绍兴市,0.589787
P0050,S0087,G10,宁波市、苍南县、三门县、磐安县,0.589787
P0050,S0087,G11,丽水市、海宁市、余姚市、嵊州市,0.589787
P0050,S0087,G12,东阳市、乐清市、云和县、台州市,0.589787
P0050,S0087,G13,新昌县、永嘉县、临海市、长兴县,0.589787
P0050,S0087,G14,庆元县、桐乡市、玉环市、慈溪市,0.589787
P0050,S0087,G15,兰溪市、龙泉市、常山县、平湖市,0.589787
P0050,S0087,G16,嵊泗县、平阳县、德清县、宁海县,0.589787
P0051,S0128,G01,杭州市、松阳县、天台县、江山市,0.589174
P0051,S0128,G02,宁波市、德清县、海宁市、龙港市,0.589174
P0051,S0128,G03,温州市、青田县、龙游县、临海市,0.589174
P0051,S0128,G04,嘉兴市、开化县、安吉县、温岭市,0.589174
P0051,S0128,G05,衢州市、云和县、平湖市、永嘉县,0.589174
P0051,S0128,G06,兰溪市、瑞安市、景宁畲族自治县、淳安县,0.589174
P0051,S0128,G07,象山县、新昌县、湖州市、桐乡市,0.589174
P0051,S0128,G08,龙泉市、建德市、苍南县、常山县,0.589174
P0051,S0128,G09,缙云县、浦江县、诸暨市、平阳县,0.589174
P0051,S0128,G10,台州市、岱山县、遂昌县、宁海县,0.589174
P0051,S0128,G11,丽水市、海盐县、余姚市、永康市,0.589174
P0051,S0128,G12,泰顺县、绍兴市、东阳市、长兴县,0.589174
P0051,S0128,G13,磐安县、嘉善县、仙居县、嵊州市,0.589174
P0051,S0128,G14,文成县、舟山市、玉环市、武义县,0.589174
P0051,S0128,G15,义乌市、三门县、嵊泗县、桐庐县,0.589174
P0051,S0128,G16,慈溪市、庆元县、金华市、乐清市,0.589174
P0052,S0040,G01,宁波市、桐庐县、永康市、文成县,0.589066
P0052,S0040,G02,杭州市、浦江县、天台县、龙游县,0.589066
P0052,S0040,G03,温州市、兰溪市、景宁畲族自治县、江山市,0.589066
P0052,S0040,G04,安吉县、新昌县、龙泉市、衢州市,0.589066
P0052,S0040,G05,湖州市、建德市、三门县、缙云县,0.589066
P0052,S0040,G06,磐安县、宁海县、苍南县、温岭市,0.589066
P0052,S0040,G07,青田县、桐乡市、金华市、象山县,0.589066
P0052,S0040,G08,东阳市、龙港市、庆元县、慈溪市,0.589066
P0052,S0040,G09,丽水市、泰顺县、余姚市、开化县,0.589066
P0052,S0040,G10,诸暨市、乐清市、义乌市、德清县,0.589066
P0052,S0040,G11,瑞安市、常山县、嘉兴市、长兴县,0.589066
P0052,S0040,G12,云和县、海盐县、武义县、台州市,0.589066
P0052,S0040,G13,玉环市、永嘉县、嘉善县、舟山市,0.589066
P0052,S0040,G14,岱山县、平阳县、平湖市、遂昌县,0.589066
P0052,S0040,G15,松阳县、嵊州市、海宁市、仙居县,0.589066
P0052,S0040,G16,淳安县、嵊泗县、临海市、绍兴市,0.589066
P0053,S0105,G01,杭州市、龙游县、三门县、龙港市,0.587518
P0053,S0105,G02,宁海县、永嘉县、金华市、玉环市,0.587518
P0053,S0105,G03,台州市、兰溪市、乐清市、安吉县,0.587518
P0053,S0105,G04,嘉兴市、江山市、磐安县、泰顺县,0.587518
P0053,S0105,G05,嘉善县、衢州市、松阳县、义乌市,0.587518
P0053,S0105,G06,景宁畲族自治县、慈溪市、嵊泗县、常山县,0.587518
P0053,S0105,G07,缙云县、海宁市、温岭市、东阳市,0.587518
P0053,S0105,G08,苍南县、开化县、云和县、桐庐县,0.587518
P0053,S0105,G09,舟山市、建德市、天台县、平阳县,0.587518
P0053,S0105,G10,武义县、新昌县、温州市、青田县,0.587518
P0053,S0105,G11,丽水市、文成县、临海市、浦江县,0.587518
P0053,S0105,G12,绍兴市、遂昌县、余姚市、岱山县,0.587518
P0053,S0105,G13,象山县、永康市、湖州市、嵊州市,0.587518
P0053,S0105,G14,桐乡市、仙居县、诸暨市、瑞安市,0.587518
P0053,S0105,G15,长兴县、海盐县、宁波市、龙泉市,0.587518
P0053,S0105,G16,淳安县、平湖市、德清县、庆元县,0.587518
P0054,S0010,G01,慈溪市、温州市、江山市、磐安县,0.586979
P0054,S0010,G02,新昌县、海宁市、龙泉市、开化县,0.586979
P0054,S0010,G03,丽水市、温岭市、桐庐县、永嘉县,0.586979
P0054,S0010,G04,嘉兴市、龙港市、淳安县、象山县,0.586979
P0054,S0010,G05,湖州市、瑞安市、建德市、嵊州市,0.586979
P0054,S0010,G06,绍兴市、天台县、永康市、庆元县,0.586979
P0054,S0010,G07,玉环市、松阳县、海盐县、安吉县,0.586979
P0054,S0010,G08,平阳县、常山县、兰溪市、余姚市,0.586979
P0054,S0010,G09,青田县、苍南县、嘉善县、金华市,0.586979
P0054,S0010,G10,台州市、德清县、景宁畲族自治县、义乌市,0.586979
P0054,S0010,G11,武义县、泰顺县、遂昌县、宁波市,0.586979
P0054,S0010,G12,宁海县、诸暨市、衢州市、嵊泗县,0.586979
P0054,S0010,G13,杭州市、文成县、长兴县、缙云县,0.586979
P0054,S0010,G14,云和县、桐乡市、舟山市、临海市,0.586979
P0054,S0010,G15,岱山县、三门县、浦江县、平湖市,0.586979
P0054,S0010,G16,东阳市、乐清市、龙游县、仙居县,0.586979
P0055,S0014,G01,海盐县、新昌县、瑞安市、湖州市,0.585794
P0055,S0014,G02,宁波市、永康市、江山市、青田县,0.585794
P0055,S0014,G03,温州市、开化县、武义县、遂昌县,0.585794
P0055,S0014,G04,玉环市、德清县、磐安县、龙港市,0.585794
P0055,S0014,G05,慈溪市、桐庐县、云和县、嵊泗县,0.585794
P0055,S0014,G06,绍兴市、仙居县、海宁市、景宁畲族自治县,0.585794
P0055,S0014,G07,长兴县、宁海县、金华市、庆元县,0.585794
P0055,S0014,G08,舟山市、松阳县、义乌市、建德市,0.585794
P0055,S0014,G09,衢州市、兰溪市、嵊州市、温岭市,0.585794
P0055,S0014,G10,杭州市、常山县、象山县、岱山县,0.585794
P0055,S0014,G11,丽水市、泰顺县、嘉善县、天台县,0.585794
P0055,S0014,G12,永嘉县、龙泉市、桐乡市、东阳市,0.585794
P0055,S0014,G13,台州市、安吉县、平阳县、诸暨市,0.585794
P0055,S0014,G14,文成县、浦江县、嘉兴市、三门县,0.585794
P0055,S0014,G15,乐清市、缙云县、淳安县、平湖市,0.585794
P0055,S0014,G16,苍南县、余姚市、临海市、龙游县,0.585794
P0056,S0083,G01,泰顺县、庆元县、桐乡市、杭州市,0.585147
P0056,S0083,G02,磐安县、嵊州市、温岭市、宁海县,0.585147
P0056,S0083,G03,海盐县、武义县、衢州市、玉环市,0.585147
P0056,S0083,G04,三门县、兰溪市、新昌县、嘉兴市,0.585147
P0056,S0083,G05,淳安县、德清县、龙泉市、海宁市,0.585147
P0056,S0083,G06,绍兴市、缙云县、建德市、仙居县,0.585147
P0056,S0083,G07,龙游县、嘉善县、瑞安市、金华市,0.585147
P0056,S0083,G08,舟山市、云和县、永嘉县、永康市,0.585147
P0056,S0083,G09,温州市、义乌市、松阳县、长兴县,0.585147
P0056,S0083,G10,苍南县、浦江县、慈溪市、青田县,0.585147
P0056,S0083,G11,宁波市、景宁畲族自治县、桐庐县、嵊泗县,0.585147
P0056,S0083,G12,遂昌县、龙港市、台州市、常山县,0.585147
P0056,S0083,G13,象山县、天台县、东阳市、乐清市,0.585147
P0056,S0083,G14,湖州市、诸暨市、岱山县、平湖市,0.585147
P0056,S0083,G15,平阳县、安吉县、江山市、余姚市,0.585147
P0056,S0083,G16,文成县、丽水市、临海市、开化县,0.585147
P0057,S0093,G01,海盐县、仙居县、兰溪市、丽水市,0.584650
P0057,S0093,G02,德清县、淳安县、缙云县、泰顺县,0.584650
P0057,S0093,G03,温州市、常山县、景宁畲族自治县、浦江县,0.584650
P0057,S0093,G04,杭州市、文成县、磐安县、遂昌县,0.584650
P0057,S0093,G05,湖州市、嵊州市、苍南县、永康市,0.584650
P0057,S0093,G06,新昌县、宁海县、江山市、东阳市,0.584650
P0057,S0093,G07,金华市、三门县、桐乡市、瑞安市,0.584650
P0057,S0093,G08,玉环市、龙泉市、宁波市、龙港市,0.584650
P0057,S0093,G09,舟山市、云和县、桐庐县、温岭市,0.584650
P0057,S0093,G10,台州市、嘉善县、武义县、庆元县,0.584650
P0057,S0093,G11,乐清市、绍兴市、岱山县、平湖市,0.584650
P0057,S0093,G12,松阳县、平阳县、嘉兴市、象山县,0.584650
P0057,S0093,G13,龙游县、安吉县、临海市、义乌市,0.584650
P0057,S0093,G14,海宁市、诸暨市、天台县、开化县,0.584650
P0057,S0093,G15,青田县、永嘉县、衢州市、余姚市,0.584650
P0057,S0093,G16,建德市、嵊泗县、长兴县、慈溪市,0.584650
P0058,S0031,G01,嵊泗县、慈溪市、嘉兴市、苍南县,0.584493
P0058,S0031,G02,衢州市、永嘉县、淳安县、桐乡市,0.584493
P0058,S0031,G03,温州市、龙泉市、平湖市、诸暨市,0.584493
P0058,S0031,G04,松阳县、宁海县、江山市、瑞安市,0.584493
P0058,S0031,G05,湖州市、武义县、仙居县、云和县,0.584493
P0058,S0031,G06,磐安县、建德市、天台县、平阳县,0.584493
P0058,S0031,G07,金华市、文成县、缙云县、安吉县,0.584493
P0058,S0031,G08,宁波市、长兴县、龙游县、三门县,0.584493
P0058,S0031,G09,青田县、杭州市、泰顺县、临海市,0.584493
P0058,S0031,G10,台州市、桐庐县、东阳市、乐清市,0.584493
P0058,S0031,G11,丽水市、海宁市、永康市、常山县,0.584493
P0058,S0031,G12,绍兴市、景宁畲族自治县、温岭市、龙港市,0.584493
P0058,S0031,G13,舟山市、海盐县、新昌县、德清县,0.584493
P0058,S0031,G14,庆元县、嵊州市、义乌市、嘉善县,0.584493
P0058,S0031,G15,开化县、玉环市、浦江县、象山县,0.584493
P0058,S0031,G16,遂昌县、兰溪市、余姚市、岱山县,0.584493
P0059,S0090,G01,文成县、磐安县、临海市、宁海县,0.584331
P0059,S0090,G02,台州市、永康市、余姚市、龙游县,0.584331
P0059,S0090,G03,温州市、青田县、常山县、嘉善县,0.584331
P0059,S0090,G04,嘉兴市、永嘉县、浦江县、象山县,0.584331
P0059,S0090,G05,湖州市、乐清市、义乌市、岱山县,0.584331
P0059,S0090,G06,慈溪市、平阳县、缙云县、绍兴市,0.584331
P0059,S0090,G07,金华市、新昌县、仙居县、海宁市,0.584331
P0059,S0090,G08,衢州市、瑞安市、长兴县、松阳县,0.584331
P0059,S0090,G09,海盐县、宁波市、泰顺县、嵊州市,0.584331
P0059,S0090,G10,天台县、嵊泗县、安吉县、诸暨市,0.584331
P0059,S0090,G11,玉环市、淳安县、龙泉市、舟山市,0.584331
P0059,S0090,G12,景宁畲族自治县、桐庐县、苍南县、三门县,0.584331
P0059,S0090,G13,兰溪市、开化县、遂昌县、杭州市,0.584331
P0059,S0090,G14,建德市、丽水市、龙港市、东阳市,0.584331
P0059,S0090,G15,江山市、德清县、平湖市、云和县,0.584331
P0059,S0090,G16,庆元县、武义县、温岭市、桐乡市,0.584331
P0060,S0211,G01,天台县、苍南县、金华市、江山市,0.584325
P0060,S0211,G02,磐安县、台州市、龙泉市、瑞安市,0.584325
P0060,S0211,G03,仙居县、松阳县、绍兴市、龙游县,0.584325
P0060,S0211,G04,德清县、诸暨市、慈溪市、桐乡市,0.584325
P0060,S0211,G05,建德市、嘉善县、临海市、湖州市,0.584325
P0060,S0211,G06,义乌市、景宁畲族自治县、舟山市、宁海县,0.584325
P0060,S0211,G07,永康市、海宁市、岱山县、余姚市,0.584325
P0060,S0211,G08,杭州市、缙云县、浦江县、永嘉县,0.584325
P0060,S0211,G09,嵊泗县、平湖市、文成县、庆元县,0.584325
P0060,S0211,G10,嵊州市、常山县、桐庐县、东阳市,0.584325
P0060,S0211,G11,丽水市、安吉县、乐清市、海盐县,0.584325
P0060,S0211,G12,兰溪市、泰顺县、淳安县、嘉兴市,0.584325
P0060,S0211,G13,青田县、温州市、开化县、玉环市,0.584325
P0060,S0211,G14,温岭市、象山县、长兴县、遂昌县,0.584325
P0060,S0211,G15,龙港市、衢州市、新昌县、三门县,0.584325
P0060,S0211,G16,云和县、平阳县、武义县、宁波市,0.584325
P0061,S0015,G01,浦江县、天台县、丽水市、桐乡市,0.584169
P0061,S0015,G02,宁波市、永康市、嵊州市、建德市,0.584169
P0061,S0015,G03,瑞安市、庆元县、德清县、兰溪市,0.584169
P0061,S0015,G04,嘉兴市、苍南县、温岭市、桐庐县,0.584169
P0061,S0015,G05,平湖市、龙游县、三门县、磐安县,0.584169
P0061,S0015,G06,绍兴市、长兴县、龙港市、海盐县,0.584169
P0061,S0015,G07,台州市、永嘉县、安吉县、青田县,0.584169
P0061,S0015,G08,缙云县、湖州市、宁海县、淳安县,0.584169
P0061,S0015,G09,舟山市、义乌市、常山县、文成县,0.584169
P0061,S0015,G10,东阳市、云和县、乐清市、象山县,0.584169
P0061,S0015,G11,海宁市、诸暨市、玉环市、松阳县,0.584169
P0061,S0015,G12,余姚市、嘉善县、开化县、平阳县,0.584169
P0061,S0015,G13,武义县、衢州市、临海市、景宁畲族自治县,0.584169
P0061,S0015,G14,泰顺县、龙泉市、杭州市、岱山县,0.584169
P0061,S0015,G15,慈溪市、江山市、金华市、嵊泗县,0.584169
P0061,S0015,G16,温州市、遂昌县、仙居县、新昌县,0.584169
P0062,S0029,G01,舟山市、新昌县、遂昌县、余姚市,0.584136
P0062,S0029,G02,宁波市、青田县、义乌市、淳安县,0.584136
P0062,S0029,G03,温州市、龙游县、云和县、磐安县,0.584136
P0062,S0029,G04,平湖市、泰顺县、慈溪市、兰溪市,0.584136
P0062,S0029,G05,桐乡市、湖州市、嵊州市、天台县,0.584136
P0062,S0029,G06,嵊泗县、乐清市、海盐县、龙泉市,0.584136
P0062,S0029,G07,绍兴市、浦江县、温岭市、开化县,0.584136
P0062,S0029,G08,衢州市、松阳县、安吉县、宁海县,0.584136
P0062,S0029,G09,长兴县、武义县、丽水市、江山市,0.584136
P0062,S0029,G10,台州市、景宁畲族自治县、永康市、嘉善县,0.584136
P0062,S0029,G11,象山县、缙云县、苍南县、岱山县,0.584136
P0062,S0029,G12,诸暨市、三门县、瑞安市、建德市,0.584136
P0062,S0029,G13,龙港市、金华市、桐庐县、仙居县,0.584136
P0062,S0029,G14,平阳县、嘉兴市、临海市、常山县,0.584136
P0062,S0029,G15,德清县、永嘉县、海宁市、庆元县,0.584136
P0062,S0029,G16,杭州市、文成县、玉环市、东阳市,0.584136
P0063,S0046,G01,宁海县、永康市、衢州市、松阳县,0.583019
P0063,S0046,G02,淳安县、德清县、嘉兴市、云和县,0.583019
P0063,S0046,G03,温州市、建德市、临海市、安吉县,0.583019
P0063,S0046,G04,常山县、兰溪市、温岭市、湖州市,0.583019
P0063,S0046,G05,龙港市、岱山县、玉环市、嘉善县,0.583019
P0063,S0046,G06,嵊泗县、磐安县、仙居县、庆元县,0.583019
P0063,S0046,G07,遂昌县、桐乡市、象山县、泰顺县,0.583019
P0063,S0046,G08,永嘉县、绍兴市、平湖市、三门县,0.583019
P0063,S0046,G09,景宁畲族自治县、义乌市、瑞安市、嵊州市,0.583019
P0063,S0046,G10,台州市、缙云县、桐庐县、诸暨市,0.583019
P0063,S0046,G11,丽水市、苍南县、东阳市、慈溪市,0.583019
P0063,S0046,G12,平阳县、余姚市、舟山市、武义县,0.583019
P0063,S0046,G13,文成县、海宁市、杭州市、江山市,0.583019
P0063,S0046,G14,海盐县、青田县、天台县、浦江县,0.583019
P0063,S0046,G15,龙泉市、宁波市、龙游县、新昌县,0.583019
P0063,S0046,G16,开化县、乐清市、长兴县、金华市,0.583019
P0064,S0041,G01,舟山市、武义县、松阳县、嵊州市,0.582450
P0064,S0041,G02,宁波市、开化县、景宁畲族自治县、兰溪市,0.582450
P0064,S0041,G03,温州市、庆元县、仙居县、象山县,0.582450
P0064,S0041,G04,嘉兴市、温岭市、常山县、嵊泗县,0.582450
P0064,S0041,G05,宁海县、长兴县、平湖市、瑞安市,0.582450
P0064,S0041,G06,永嘉县、临海市、诸暨市、德清县,0.582450
P0064,S0041,G07,天台县、湖州市、江山市、浦江县,0.582450
P0064,S0041,G08,杭州市、文成县、东阳市、云和县,0.582450
P0064,S0041,G09,安吉县、新昌县、海宁市、丽水市,0.582450
P0064,S0041,G10,玉环市、金华市、龙游县、乐清市,0.582450
P0064,S0041,G11,青田县、平阳县、桐乡市、三门县,0.582450
P0064,S0041,G12,缙云县、慈溪市、建德市、衢州市,0.582450
P0064,S0041,G13,岱山县、遂昌县、绍兴市、苍南县,0.582450
P0064,S0041,G14,海盐县、龙泉市、义乌市、泰顺县,0.582450
P0064,S0041,G15,淳安县、台州市、磐安县、余姚市,0.582450
P0064,S0041,G16,龙港市、永康市、桐庐县、嘉善县,0.582450
P0065,S0116,G01,象山县、文成县、嵊州市、嵊泗县,0.581515
P0065,S0116,G02,宁波市、兰溪市、仙居县、建德市,0.581515
P0065,S0116,G03,安吉县、宁海县、庆元县、永康市,0.581515
P0065,S0116,G04,嘉兴市、龙泉市、德清县、诸暨市,0.581515
P0065,S0116,G05,湖州市、遂昌县、三门县、义乌市,0.581515
P0065,S0116,G06,岱山县、松阳县、苍南县、淳安县,0.581515
P0065,S0116,G07,绍兴市、温岭市、嘉善县、长兴县,0.581515
P0065,S0116,G08,衢州市、乐清市、海宁市、余姚市,0.581515
P0065,S0116,G09,开化县、景宁畲族自治县、平湖市、玉环市,0.581515
P0065,S0116,G10,龙游县、泰顺县、桐乡市、舟山市,0.581515
P0065,S0116,G11,丽水市、永嘉县、磐安县、慈溪市,0.581515
P0065,S0116,G12,平阳县、缙云县、金华市、新昌县,0.581515
P0065,S0116,G13,龙港市、青田县、台州市、浦江县,0.581515
P0065,S0116,G14,武义县、江山市、桐庐县、瑞安市,0.581515
P0065,S0116,G15,天台县、常山县、东阳市、杭州市,0.581515
P0065,S0116,G16,云和县、临海市、温州市、海盐县,0.581515
P0066,S0127,G01,岱山县、台州市、江山市、桐乡市,0.581447
P0066,S0127,G02,磐安县、宁波市、嵊泗县、桐庐县,0.581447
P0066,S0127,G03,文成县、龙泉市、嘉兴市、永康市,0.581447
P0066,S0127,G04,丽水市、义乌市、常山县、温岭市,0.581447
P0066,S0127,G05,玉环市、龙港市、遂昌县、金华市,0.581447
P0066,S0127,G06,余姚市、乐清市、新昌县、兰溪市,0.581447
P0066,S0127,G07,浦江县、青田县、宁海县、温州市,0.581447
P0066,S0127,G08,永嘉县、仙居县、衢州市、云和县,0.581447
P0066,S0127,G09,海盐县、龙游县、瑞安市、景宁畲族自治县,0.581447
P0066,S0127,G10,安吉县、苍南县、缙云县、临海市,0.581447
P0066,S0127,G11,泰顺县、平湖市、三门县、慈溪市,0.581447
P0066,S0127,G12,德清县、杭州市、嘉善县、嵊州市,0.581447
P0066,S0127,G13,天台县、长兴县、武义县、松阳县,0.581447
P0066,S0127,G14,湖州市、庆元县、淳安县、诸暨市,0.581447
P0066,S0127,G15,东阳市、象山县、建德市、舟山市,0.581447
P0066,S0127,G16,海宁市、平阳县、绍兴市、开化县,0.581447
P0067,S0044,G01,松阳县、仙居县、义乌市、乐清市,0.580930
P0067,S0044,G02,宁波市、青田县、淳安县、平阳县,0.580930
P0067,S0044,G03,永康市、温岭市、丽水市、余姚市,0.580930
P0067,S0044,G04,嘉兴市、岱山县、兰溪市、德清县,0.580930
P0067,S0044,G05,湖州市、慈溪市、遂昌县、浦江县,0.580930
P0067,S0044,G06,温州市、云和县、象山县、平湖市,0.580930
P0067,S0044,G07,瑞安市、衢州市、庆元县、建德市,0.580930
P0067,S0044,G08,磐安县、杭州市、开化县、龙港市,0.580930
P0067,S0044,G09,诸暨市、桐乡市、长兴县、文成县,0.580930
P0067,S0044,G10,台州市、武义县、新昌县、宁海县,0.580930
P0067,S0044,G11,绍兴市、永嘉县、安吉县、龙泉市,0.580930
P0067,S0044,G12,天台县、海盐县、东阳市、龙游县,0.580930
P0067,S0044,G13,嵊州市、江山市、苍南县、海宁市,0.580930
P0067,S0044,G14,桐庐县、景宁畲族自治县、嘉善县、临海市,0.580930
P0067,S0044,G15,玉环市、嵊泗县、缙云县、金华市,0.580930
P0067,S0044,G16,三门县、常山县、泰顺县、舟山市,0.580930
P0068,S0039,G01,杭州市、江山市、龙港市、武义县,0.580867
P0068,S0039,G02,龙泉市、永康市、象山县、嘉善县,0.580867
P0068,S0039,G03,仙居县、安吉县、岱山县、温州市,0.580867
P0068,S0039,G04,海盐县、义乌市、文成县、诸暨市,0.580867
P0068,S0039,G05,湖州市、嵊泗县、乐清市、磐安县,0.580867
P0068,S0039,G06,遂昌县、永嘉县、慈溪市、新昌县,0.580867
P0068,S0039,G07,金华市、淳安县、临海市、缙云县,0.580867
P0068,S0039,G08,天台县、龙游县、青田县、长兴县,0.580867
P0068,S0039,G09,建德市、松阳县、三门县、宁海县,0.580867
P0068,S0039,G10,桐乡市、余姚市、舟山市、苍南县,0.580867
P0068,S0039,G11,宁波市、兰溪市、嵊州市、开化县,0.580867
P0068,S0039,G12,东阳市、泰顺县、海宁市、绍兴市,0.580867
P0068,S0039,G13,丽水市、德清县、平湖市、常山县,0.580867
P0068,S0039,G14,云和县、桐庐县、台州市、瑞安市,0.580867
P0068,S0039,G15,温岭市、平阳县、衢州市、景宁畲族自治县,0.580867
P0068,S0039,G16,玉环市、庆元县、嘉兴市、浦江县,0.580867
P0069,S0064,G01,舟山市、安吉县、临海市、诸暨市,0.578702
P0069,S0064,G02,建德市、武义县、嘉善县、德清县,0.578702
P0069,S0064,G03,嘉兴市、象山县、文成县、东阳市,0.578702
P0069,S0064,G04,松阳县、永康市、常山县、慈溪市,0.578702
P0069,S0064,G05,三门县、磐安县、海盐县、绍兴市,0.578702
P0069,S0064,G06,龙港市、杭州市、天台县、义乌市,0.578702
P0069,S0064,G07,新昌县、温岭市、龙游县、云和县,0.578702
P0069,S0064,G08,瑞安市、庆元县、余姚市、岱山县,0.578702
P0069,S0064,G09,浦江县、衢州市、乐清市、遂昌县,0.578702
P0069,S0064,G10,台州市、开化县、长兴县、龙泉市,0.578702
P0069,S0064,G11,丽水市、泰顺县、仙居县、平湖市,0.578702
P0069,S0064,G12,青田县、桐乡市、苍南县、玉环市,0.578702
P0069,S0064,G13,海宁市、温州市、宁海县、江山市,0.578702
P0069,S0064,G14,嵊泗县、兰溪市、景宁畲族自治县、宁波市,0.578702
P0069,S0064,G15,淳安县、湖州市、平阳县、嵊州市,0.578702
P0069,S0064,G16,缙云县、桐庐县、金华市、永嘉县,0.578702
P0070,S0112,G01,杭州市、龙游县、永嘉县、景宁畲族自治县,0.578553
P0070,S0112,G02,宁波市、嘉善县、苍南县、江山市,0.578553
P0070,S0112,G03,松阳县、象山县、兰溪市、海盐县,0.578553
P0070,S0112,G04,宁海县、金华市、玉环市、平阳县,0.578553
P0070,S0112,G05,庆元县、浦江县、常山县、桐庐县,0.578553
P0070,S0112,G06,乐清市、岱山县、新昌县、衢州市,0.578553
P0070,S0112,G07,绍兴市、龙泉市、泰顺县、德清县,0.578553
P0070,S0112,G08,慈溪市、长兴县、东阳市、舟山市,0.578553
P0070,S0112,G09,开化县、武义县、建德市、台州市,0.578553
P0070,S0112,G10,永康市、云和县、嘉兴市、仙居县,0.578553
P0070,S0112,G11,湖州市、缙云县、瑞安市、三门县,0.578553
P0070,S0112,G12,温州市、遂昌县、天台县、桐乡市,0.578553
P0070,S0112,G13,嵊州市、丽水市、平湖市、义乌市,0.578553
P0070,S0112,G14,诸暨市、海宁市、龙港市、淳安县,0.578553
P0070,S0112,G15,温岭市、安吉县、嵊泗县、文成县,0.578553
P0070,S0112,G16,余姚市、青田县、临海市、磐安县,0.578553
P0071,S0065,G01,杭州市、浦江县、临海市、龙泉市,0.578340
P0071,S0065,G02,金华市、瑞安市、岱山县、宁海县,0.578340
P0071,S0065,G03,宁波市、青田县、三门县、龙港市,0.578340
P0071,S0065,G04,温州市、安吉县、嘉善县、遂昌县,0.578340
P0071,S0065,G05,湖州市、义乌市、慈溪市、文成县,0.578340
P0071,S0065,G06,庆元县、常山县、嘉兴市、桐庐县,0.578340
P0071,S0065,G07,东阳市、平湖市、乐清市、诸暨市,0.578340
P0071,S0065,G08,海宁市、天台县、云和县、新昌县,0.578340
P0071,S0065,G09,永嘉县、衢州市、松阳县、仙居县,0.578340
P0071,S0065,G10,台州市、泰顺县、桐乡市、余姚市,0.578340
P0071,S0065,G11,丽水市、武义县、长兴县、温岭市,0.578340
P0071,S0065,G12,景宁畲族自治县、兰溪市、玉环市、开化县,0.578340
P0071,S0065,G13,海盐县、缙云县、磐安县、龙游县,0.578340
P0071,S0065,G14,平阳县、绍兴市、永康市、德清县,0.578340
P0071,S0065,G15,苍南县、舟山市、象山县、建德市,0.578340
P0071,S0065,G16,江山市、淳安县、嵊泗县、嵊州市,0.578340
P0072,S0130,G01,文成县、磐安县、缙云县、三门县,0.577869
P0072,S0130,G02,海宁市、青田县、绍兴市、淳安县,0.577869
P0072,S0130,G03,温州市、庆元县、嘉善县、永康市,0.577869
P0072,S0130,G04,嘉兴市、义乌市、安吉县、桐庐县,0.577869
P0072,S0130,G05,德清县、衢州市、新昌县、武义县,0.577869
P0072,S0130,G06,舟山市、常山县、仙居县、平阳县,0.577869
P0072,S0130,G07,金华市、苍南县、龙泉市、天台县,0.577869
P0072,S0130,G08,云和县、桐乡市、温岭市、嵊泗县,0.577869
P0072,S0130,G09,玉环市、景宁畲族自治县、宁波市、永嘉县,0.577869
P0072,S0130,G10,龙游县、临海市、丽水市、海盐县,0.577869
P0072,S0130,G11,宁海县、诸暨市、建德市、泰顺县,0.577869
P0072,S0130,G12,平湖市、瑞安市、象山县、开化县,0.577869
P0072,S0130,G13,长兴县、龙港市、浦江县、杭州市,0.577869
P0072,S0130,G14,松阳县、余姚市、湖州市、东阳市,0.577869
P0072,S0130,G15,遂昌县、慈溪市、嵊州市、乐清市,0.577869
P0072,S0130,G16,台州市、兰溪市、江山市、岱山县,0.577869
